,model_power,model_power_max,numMods,numStrings,ref_power,stats,system_scale,trial,mismatch_loss,mismatch_loss_pmax,indices
38,7992.766418340593,7992.787303939192,8,3,7993.527744505236,"{0: {'vmp_p50': 53.72133110697509, 'imp_p50': 6.111465940339695, 'vmp_std': 0.3481958705833483, 'imp_std': 0.015289349556266535}, 1: {'vmp_p50': 53.79177389365951, 'imp_p50': 6.120793314592987, 'vmp_std': 0.29856391169815805, 'imp_std': 0.027275603123495185}, 2: {'vmp_p50': 53.731373009695965, 'imp_p50': 6.1179843808892915, 'vmp_std': 0.2604122315635168, 'imp_std': 0.008222210789427859}}",Residential,38,-0.009524282506760054,-0.009263001139309317,"[array([29, 69, 74, 14, 61, 36, 16, 87]), array([99, 54,  9, 48, 16, 34, 11, 37]), array([74, 85,  2, 30, 47,  4, 50, 92])]"
39,7965.02769536742,7965.042754399015,8,3,7966.112230017865,"{0: {'vmp_p50': 53.753244876185306, 'imp_p50': 6.108741177370799, 'vmp_std': 0.2902235612895677, 'imp_std': 0.021149920534594854}, 1: {'vmp_p50': 53.66863318177485, 'imp_p50': 6.108855216511363, 'vmp_std': 0.3315143311886136, 'imp_std': 0.014254719395627582}, 2: {'vmp_p50': 53.08307986818849, 'imp_p50': 6.092366366523098, 'vmp_std': 0.4677192296557795, 'imp_std': 0.02186583968508458}}",Residential,39,-0.013614353139013383,-0.013425314481756167,"[array([70, 72, 10, 46, 31, 33, 94, 73]), array([46, 28, 42,  7, 86, 89,  6, 20]), array([56, 53, 14, 64, 71, 77, 12, 48])]"
40,7967.8615344311775,7967.860522065472,8,3,7968.624553233036,"{0: {'vmp_p50': 53.26995568635651, 'imp_p50': 6.1089892659324505, 'vmp_std': 0.39088566354893023, 'imp_std': 0.01991749634499741}, 1: {'vmp_p50': 53.2733944620118, 'imp_p50': 6.114628033134126, 'vmp_std': 0.3624776708599628, 'imp_std': 0.015422398809715082}, 2: {'vmp_p50': 53.567579149436334, 'imp_p50': 6.12418292539297, 'vmp_std': 0.3261364844457342, 'imp_std': 0.022011597208791457}}",Residential,40,-0.009575288643117299,-0.009587993040205607,"[array([10, 90, 65,  2,  0, 66, 46, 25]), array([35, 90, 67, 70, 17, 51,  7, 22]), array([56,  3, 96, 57,  4, 81, 93, 79])]"
41,7986.379378430172,7986.400144622848,8,3,7986.732495766428,"{0: {'vmp_p50': 53.27053533233266, 'imp_p50': 6.1121882266788745, 'vmp_std': 0.40535829667523476, 'imp_std': 0.013409413679873748}, 1: {'vmp_p50': 53.92267105284349, 'imp_p50': 6.129302318684631, 'vmp_std': 0.21784690689760106, 'imp_std': 0.007461277436544922}, 2: {'vmp_p50': 53.666592605701965, 'imp_p50': 6.124455873032221, 'vmp_std': 0.3203465651391131, 'imp_std': 0.011789699371536188}}",Residential,41,-0.004421299153846557,-0.004161290537229058,"[array([85, 72, 90, 29, 18, 80, 86, 88]), array([84, 78, 42, 37, 44, 86, 94, 73]), array([36, 28, 45, 83, 42, 25, 16, 29])]"
42,7956.891283107362,7956.912199534656,8,3,7957.807695909177,"{0: {'vmp_p50': 53.564000604835435, 'imp_p50': 6.1245995520291014, 'vmp_std': 0.29024390691631624, 'imp_std': 0.00893168718306953}, 1: {'vmp_p50': 53.37997311349542, 'imp_p50': 6.121298577956668, 'vmp_std': 0.3443863152069543, 'imp_std': 0.029224870118394933}, 2: {'vmp_p50': 53.76972598772687, 'imp_p50': 6.124089562318205, 'vmp_std': 0.205831547234818, 'imp_std': 0.020010505241811544}}",Residential,42,-0.011515895292188995,-0.011253053714545772,"[array([54, 28, 19,  3, 68, 23, 17, 83]), array([31, 82,  6, 74, 65, 97,  3, 94]), array([56,  2, 86, 35, 54, 43, 78, 79])]"
43,7984.131475451754,7984.143029992554,8,3,7984.388554326538,"{0: {'vmp_p50': 53.772252435441466, 'imp_p50': 6.111472269111245, 'vmp_std': 0.2655897215276169, 'imp_std': 0.011384821721714426}, 1: {'vmp_p50': 53.609195199071095, 'imp_p50': 6.12740053694211, 'vmp_std': 0.2709442844723683, 'imp_std': 0.007441724959668801}, 2: {'vmp_p50': 53.28155291282143, 'imp_p50': 6.120914473474394, 'vmp_std': 0.40026845672391437, 'imp_std': 0.008604479097664139}}",Residential,43,-0.003219769091074225,-0.0030750549314214376,"[array([44, 88, 75, 32, 69, 29, 78, 30]), array([95, 21, 70, 98, 85, 37, 25, 75]), array([83, 49, 94, 90, 65,  2, 11, 68])]"
44,7981.133089923329,7981.151480278044,8,3,7981.489515467298,"{0: {'vmp_p50': 53.265460680897576, 'imp_p50': 6.127397996711601, 'vmp_std': 0.4221123070518623, 'imp_std': 0.010234299648596427}, 1: {'vmp_p50': 53.941064987245085, 'imp_p50': 6.112573535333209, 'vmp_std': 0.2108431536241166, 'imp_std': 0.011701601091110727}, 2: {'vmp_p50': 53.26546419886853, 'imp_p50': 6.120940545136842, 'vmp_std': 0.48489259318315076, 'imp_std': 0.013447428872873634}}",Residential,44,-0.004465651972329352,-0.004235239407365133,"[array([77, 90, 23, 95,  7, 24, 37, 84]), array([35, 72, 37, 99, 81, 18,  4, 63]), array([65, 90, 94, 11, 93, 53, 78, 95])]"
45,7985.488243164934,7985.489355184647,8,3,7986.191388283689,"{0: {'vmp_p50': 53.265460680897576, 'imp_p50': 6.124085706361745, 'vmp_std': 0.4552716301558976, 'imp_std': 0.009788468000491487}, 1: {'vmp_p50': 53.7509006288345, 'imp_p50': 6.115100515534761, 'vmp_std': 0.2923893277923839, 'imp_std': 0.019949388605179804}, 2: {'vmp_p50': 53.760553317031736, 'imp_p50': 6.115019748550865, 'vmp_std': 0.24042802209576344, 'imp_std': 0.018091146016319146}}",Residential,45,-0.008804511244077,-0.008790586963288412,"[array([95, 34, 86, 32, 90, 75, 77, 29]), array([84, 37,  7, 48, 36, 58, 56, 10]), array([45, 19, 49, 48, 25, 58, 40, 96])]"
46,7993.213908339478,7993.217076070781,8,3,7995.108155334253,"{0: {'vmp_p50': 53.8419965561234, 'imp_p50': 6.10842622964722, 'vmp_std': 0.22324155510430377, 'imp_std': 0.015078479163963593}, 1: {'vmp_p50': 53.25676231753862, 'imp_p50': 6.120789668650978, 'vmp_std': 0.50433420352228, 'imp_std': 0.037875290296567124}, 2: {'vmp_p50': 53.8047799016546, 'imp_p50': 6.129179305516401, 'vmp_std': 0.2510000221388798, 'imp_std': 0.008943186052353938}}",Residential,46,-0.023692574984258453,-0.023652954115571313,"[array([94,  1, 87, 95, 66,  4, 46, 64]), array([63, 11, 14, 82, 73,  9, 56, 90]), array([ 0, 15, 19, 21, 32, 13, 91, 93])]"
47,7985.276940421895,7985.296025607244,8,3,7986.017121051496,"{0: {'vmp_p50': 53.611726287020886, 'imp_p50': 6.1266257143875755, 'vmp_std': 0.30543568825716133, 'imp_std': 0.0050658147313919115}, 1: {'vmp_p50': 53.76759254330818, 'imp_p50': 6.112695228729581, 'vmp_std': 0.3164224060190418, 'imp_std': 0.029018518831314764}, 2: {'vmp_p50': 53.6265321042382, 'imp_p50': 6.121161976693411, 'vmp_std': 0.3641589744897508, 'imp_std': 0.013243398495418918}}",Residential,47,-0.009268457835508243,-0.009029475310686841,"[array([25, 45, 71, 23, 93, 43, 27, 55]), array([96,  4,  9, 22, 32, 63, 64, 29]), array([57, 20, 94, 53, 38, 11, 65, 24])]"
48,7980.3026726701455,7980.30304697481,8,3,7981.26402201999,"{0: {'vmp_p50': 53.835846040288025, 'imp_p50': 6.108384553208526, 'vmp_std': 0.2694194484526665, 'imp_std': 0.014673233642006372}, 1: {'vmp_p50': 53.59002616662599, 'imp_p50': 6.121828667625688, 'vmp_std': 0.2514800199227204, 'imp_std': 0.012330094091558857}, 2: {'vmp_p50': 53.99600639134584, 'imp_p50': 6.11251765881219, 'vmp_std': 0.1897039584698032, 'imp_std': 0.01392966609442359}}",Residential,48,-0.012045076408852572,-0.012040386617066282,"[array([55, 14, 91, 69, 88, 20, 35, 46]), array([60, 81,  2, 73, 67, 28, 50, 98]), array([64, 97,  1, 42,  7,  4, 34, 92])]"
49,7971.172730838344,7971.188376251294,8,3,7971.97257263211,"{0: {'vmp_p50': 53.787465649604954, 'imp_p50': 6.117798765710854, 'vmp_std': 0.2721872341510305, 'imp_std': 0.01597802136005893}, 1: {'vmp_p50': 53.9463798563989, 'imp_p50': 6.117517997398567, 'vmp_std': 0.17181033694669368, 'imp_std': 0.014071097013245916}, 2: {'vmp_p50': 53.75160238164068, 'imp_p50': 6.108497431753161, 'vmp_std': 0.22919101738638503, 'imp_std': 0.0212216427837821}}",Residential,49,-0.010033172925254798,-0.009836917697234847,"[array([22, 70, 96, 52, 33, 19, 15, 71]), array([67, 86, 31,  5, 37, 52, 62, 50]), array([59, 46, 15, 43, 22, 42, 10, 51])]"
